## Virus	Name	Coverage
9630317	Enterobacteria phage Qbeta	2.51782498858615e-27
282599175	Shigella phage phiSboM-AG3	1.89624858528677e-27
530787059	Mycobacterium phage AnnaL29	1.42530435848605e-27
526120125	Ralstonia phage RSS20 DNA	1.06917930870444e-27
158518661	Aeromonas phage phiO18P	8.00408676474165e-28
206600181	Mycobacterium phage Ramsey	5.97969178088491e-28
89888652	Enterobacteria phage WA13	4.45798670827882e-28
331028007	Synechococcus phage S-CBS3	3.31648937655562e-28
375267221	Salmonella phage SE2	2.46198243348068e-28
209427726	Enterobacteria phage YYZ-2008	1.82366104276742e-28
508177331	Mycobacterium phage Tonenili	1.34785183493767e-28
408905850	Enterobacteria phage HX01	9.93950530718048e-29
388684650	Pseudomonas phage Lu11	7.313030201974e-29
509140939	Staphylococcus phage StauST398-3	5.36815459264676e-29
219523869	Pseudomonas phage PB1	3.93126608645037e-29
9626316	Pseudomonas phage Pf3	2.87212952672498e-29
725950579	Ralstonia phage RS603 DNA	2.09326289746522e-29
428782589	Enterobacterial phage mEp213	1.5218622524459e-29
712912907	Rhizobium phage vB_RleM_P10VF	1.10367699064604e-29
543170177	Escherichia phage 2 JES-2013	7.98374335798522e-30
422937484	Aeromonas phage vB_AsaM-56	5.76038533150115e-30
371671369	Pseudomonas phage OBP	4.14532821633672e-30
387935429	Pseudomonas phage vB_Pae-TbilisiM32	2.97515997064357e-30
712915255	Lelliottia phage phD2B	2.12954527770903e-30
472342352	Vibrio phage PWH3a-P1	1.52008988668872e-30
530546800	Mycobacterium phage Wanda	1.08202599347937e-30
388570523	Mycobacterium phage SWU1	7.68018802687318e-31
116326222	Bacteriophage RB32	5.43564309814144e-31
712915916	Shewanella sp. phage 1_44	3.83577914348979e-31
89158250	Pseudomonas phage F8	2.69872070133333e-31
325171199	Vibrio phage ICP2	1.323674696637e-31
408905834	Propionibacterium phage P14.4	9.22685172543256e-32
481019198	Cyanophage P-RSM1	6.41112214668663e-32
423261909	Salinivibrio phage CW02	4.44015219028988e-32
